1,52,1+1i,52+52i,52+52i,1+1i,1
1,53,1+1i,53+53i,53+53i,1+1i,1
1,54,1+1i,54+54i,54+54i,1+1i,1
1,55,1+1i,55+55i,55+55i,1+1i,1
1,56,1+1i,56+56i,56+56i,1+1i,1
1,57,1+1i,57+57i,57+57i,1+1i,1
1,58,1+1i,58+58i,58+58i,1+1i,1
1,59,1+1i,59+59i,59+59i,1+1i,1
1,60,1+1i,60+60i,60+60i,1+1i,1
1,61,1+1i,61+61i,61+61i,1+1i,1
1,62,1+1i,62+62i,62+62i,1+1i,1
1,63,1+1i,63+63i,63+63i,1+1i,1
1,64,1+1i,64+64i,64+64i,1+1i,1
1,65,1+1i,65+65i,65+65i,1+1i,1
1,66,1+1i,66+66i,66+66i,1+1i,1
1,67,1+1i,67+67i,67+67i,1+1i,1
1,68,1+1i,68+68i,68+68i,1+1i,1
1,69,1+1i,69+69i,69+69i,1+1i,1
1,70,1+1i,70+70i,70+70i,1+1i,1
1,71,1+1i,71+71i,71+71i,1+1i,1
1,72,1+1i,72+72i,72+72i,1+1i,1
1,73,1+1i,73+73i,73+73i,1+1i,1
1,74,1+1i,74+74i,74+74i,1+1i,1
1,75,1+1i,75+75i,75+75i,1+1i,1
1,76,1+1i,76+76i,76+76i,1+1i,1
1,77,1+1i,77+77i,77+77i,1+1i,1
1,78,1+1i,78+78i,78+78i,1+1i,1
1,79,1+1i,79+79i,79+79i,1+1i,1
1,80,1+1i,80+80i,80+80i,1+1i,1
1,81,1+1i,81+81i,81+81i,1+1i,1
1,82,1+1i,82+82i,82+82i,1+1i,1
1,83,1+1i,83+83i,83+83i,1+1i,1
1,84,1+1i,84+84i,84+84i,1+1i,1
1,85,1+1i,85+85i,85+85i,1+1i,1
1,86,1+1i,86+86i,86+86i,1+1i,1
1,87,1+1i,87+87i,87+87i,1+1i,1
1,88,1+1i,88+88i,88+88i,1+1i,1
1,89,1+1i,89+89i,89+89i,1+1i,1
1,90,1+1i,90+90i,90+90i,1+1i,1
1,91,1+1i,91+91i,91+91i,1+1i,1
1,92,1+1i,92+92i,92+92i,1+1i,1
1,93,1+1i,93+93i,93+93i,1+1i,1
1,94,1+1i,94+94i,94+94i,1+1i,1
1,95,1+1i,95+95i,95+95i,1+1i,1
1,96,1+1i,96+96i,96+96i,1+1i,1
1,97,1+1i,97+97i,97+97i,1+1i,1
1,98,1+1i,98+98i,98+98i,1+1i,1
1,99,1+1i,99+99i,99+99i,1+1i,1
1,100,1+1i,100+100i,100+100i,1+1i,1
2,1,2+2i,1+1i,2+2i,1+1i,1
2,2,2+2i,2+2i,2+2i,2+2i,1
2,3,2+2i,3+3i,3+3i,2+2i,2
2,4,2+2i,4+4i,4+4i,2+2i,1
2,5,2+2i,5+5i,5+5i,2+2i,2
2,6,2+2i,6+6i,6+6i,2+2i,1
2,7,2+2i,7+7i,7+7i,2+2i,2
2,8,2+2i,8+8i,8+8i,2+2i,1
2,9,2+2i,9+9i,9+9i,2+2i,2
2,10,2+2i,10+10i,10+10i,2+2i,1
2,11,2+2i,11+11i,11+11i,2+2i,2
2,12,2+2i,12+12i,12+12i,2+2i,1
2,13,2+2i,13+13i,13+13i,2+2i,2
2,14,2+2i,14+14i,14+14i,2+2i,1
2,15,2+2i,15+15i,15+15i,2+2i,2
2,16,2+2i,16+16i,16+16i,2+2i,1
2,17,2+2i,17+17i,17+17i,2+2i,2
2,18,2+2i,18+18i,18+18i,2+2i,1
2,19,2+2i,19+19i,19+19i,2+2i,2
2,20,2+2i,20+20i,20+20i,2+2i,1
2,21,2+2i,21+21i,21+21i,2+2i,2
2,22,2+2i,22+22i,22+22i,2+2i,1
2,23,2+2i,23+23i,23+23i,2+2i,2
2,24,2+2i,24+24i,24+24i,2+2i,1
2,25,2+2i,25+25i,25+25i,2+2i,2
2,26,2+2i,26+26i,26+26i,2+2i,1
2,27,2+2i,27+27i,27+27i,2+2i,2
2,28,2+2i,28+28i,28+28i,2+2i,1
2,29,2+2i,29+29i,29+29i,2+2i,2
2,30,2+2i,30+30i,30+30i,2+2i,1
2,31,2+2i,31+31i,31+31i,2+2i,2
2,32,2+2i,32+32i,32+32i,2+2i,1
2,33,2+2i,33+33i,33+33i,2+2i,2
2,34,2+2i,34+34i,34+34i,2+2i,1
2,35,2+2i,35+35i,35+35i,2+2i,2
2,36,2+2i,36+36i,36+36i,2+2i,1
2,37,2+2i,37+37i,37+37i,2+2i,2
2,38,2+2i,38+38i,38+38i,2+2i,1
2,39,2+2i,39+39i,39+39i,2+2i,2
2,40,2+2i,40+40i,40+40i,2+2i,1
2,41,2+2i,41+41i,41+41i,2+2i,2
2,42,2+2i,42+42i,42+42i,2+2i,1
2,43,2+2i,43+43i,43+43i,2+2i,2
2,44,2+2i,44+44i,44+44i,2+2i,1
2,45,2+2i,45+45i,45+45i,2+2i,2
2,46,2+2i,46+46i,46+46i,2+2i,1
2,47,2+2i,47+47i,47+47i,2+2i,2
2,48,2+2i,48+48i,48+48i,2+2i,1
2,49,2+2i,49+49i,49+49i,2+2i,2
2,50,2+2i,50+50i,50+50i,2+2i,1
2,51,2+2i,51+51i,51+51i,2+2i,2
2,52,2+2i,52+52i,52+52i,2+2i,1
2,53,2+2i,53+53i,53+53i,2+2i,2
2,54,2+2i,54+54i,54+54i,2+2i,1
2,55,2+2i,55+55i,55+55i,2+2i,2
2,56,2+2i,56+56i,56+56i,2+2i,1
2,57,2+2i,57+57i,57+57i,2+2i,2
2,58,2+2i,58+58i,58+58i,2+2i,1
2,59,2+2i,59+59i,59+59i,2+2i,2
2,60,2+2i,60+60i,60+60i,2+2i,1
2,61,2+2i,61+61i,61+61i,2+2i,2
2,62,2+2i,62+62i,62+62i,2+2i,1
2,63,2+2i,63+63i,63+63i,2+2i,2
2,64,2+2i,64+64i,64+64i,2+2i,1
2,65,2+2i,65+65i,65+65i,2+2i,2
2,66,2+2i,66+66i,66+66i,2+2i,1
2,67,2+2i,67+67i,67+67i,2+2i,2
2,68,2+2i,68+68i,68+68i,2+2i,1
2,69,2+2i,69+69i,69+69i,2+2i,2
2,70,2+2i,70+70i,70+70i,2+2i,1
2,71,2+2i,71+71i,71+71i,2+2i,2
2,72,2+2i,72+72i,72+72i,2+2i,1
2,73,2+2i,73+73i,73+73i,2+2i,2
2,74,2+2i,74+74i,74+74i,2+2i,1
2,75,2+2i,75+75i,75+75i,2+2i,2
2,76,2+2i,76+76i,76+76i,2+2i,1
2,77,2+2i,77+77i,77+77i,2+2i,2
2,78,2+2i,78+78i,78+78i,2+2i,1
2,79,2+2i,79+79i,79+79i,2+2i,2
2,80,2+2i,80+80i,80+80i,2+2i,1
2,81,2+2i,81+81i,81+81i,2+2i,2
2,82,2+2i,82+82i,82+82i,2+2i,1
2,83,2+2i,83+83i,83+83i,2+2i,2
2,84,2+2i,84+84i,84+84i,2+2i,1
2,85,2+2i,85+85i,85+85i,2+2i,2
2,86,2+2i,86+86i,86+86i,2+2i,1
2,87,2+2i,87+87i,87+87i,2+2i,2
2,88,2+2i,88+88i,88+88i,2+2i,1
2,89,2+2i,89+89i,89+89i,2+2i,2
2,90,2+2i,90+90i,90+90i,2+2i,1
2,91,2+2i,91+91i,91+91i,2+2i,2
2,92,2+2i,92+92i,92+92i,2+2i,1
2,93,2+2i,93+93i,93+93i,2+2i,2
2,94,2+2i,94+94i,94+94i,2+2i,1
2,95,2+2i,95+95i,95+95i,2+2i,2
2,96,2+2i,96+96i,96+96i,2+2i,1
2,97,2+2i,97+97i,97+97i,2+2i,2
2,98,2+2i,98+98i,98+98i,2+2i,1
2,99,2+2i,99+99i,99+99i,2+2i,2
2,100,2+2i,100+100i,100+100i,2+2i,1
3,1,3+3i,1+1i,3+3i,1+1i,1
3,2,3+3i,2+2i,3+3i,2+2i,2
3,3,3+3i,3+3i,3+3i,3+3i,1
3,4,3+3i,4+4i,4+4i,3+3i,2
3,5,3+3i,5+5i,5+5i,3+3i,2
3,6,3+3i,6+6i,6+6i,3+3i,1
3,7,3+3i,7+7i,7+7i,3+3i,2
3,8,3+3i,8+8i,8+8i,3+3i,2
3,9,3+3i,9+9i,9+9i,3+3i,1
3,10,3+3i,10+10i,10+10i,3+3i,2
3,11,3+3i,11+11i,11+11i,3+3i,2
3,12,3+3i,12+12i,12+12i,3+3i,1
3,13,3+3i,13+13i,13+13i,3+3i,2
3,14,3+3i,14+14i,14+14i,3+3i,2
3,15,3+3i,15+15i,15+15i,3+3i,1
3,16,3+3i,16+16i,16+16i,3+3i,2
3,17,3+3i,17+17i,17+17i,3+3i,2
3,18,3+3i,18+18i,18+18i,3+3i,1
3,19,3+3i,19+19i,19+19i,3+3i,2
3,20,3+3i,20+20i,20+20i,3+3i,2
3,21,3+3i,21+21i,21+21i,3+3i,1
3,22,3+3i,22+22i,22+22i,3+3i,2
3,23,3+3i,23+23i,23+23i,3+3i,2
3,24,3+3i,24+24i,24+24i,3+3i,1
3,25,3+3i,25+25i,25+25i,3+3i,2
3,26,3+3i,26+26i,26+26i,3+3i,2
3,27,3+3i,27+27i,27+27i,3+3i,1
3,28,3+3i,28+28i,28+28i,3+3i,2
3,29,3+3i,29+29i,29+29i,3+3i,2
3,30,3+3i,30+30i,30+30i,3+3i,1
3,31,3+3i,31+31i,31+31i,3+3i,2
3,32,3+3i,32+32i,32+32i,3+3i,2
3,33,3+3i,33+33i,33+33i,3+3i,1
3,34,3+3i,34+34i,34+34i,3+3i,2
3,35,3+3i,35+35i,35+35i,3+3i,2
3,36,3+3i,36+36i,36+36i,3+3i,1
3,37,3+3i,37+37i,37+37i,3+3i,2
3,38,3+3i,38+38i,38+38i,3+3i,2
3,39,3+3i,39+39i,39+39i,3+3i,1
3,40,3+3i,40+40i,40+40i,3+3i,2
3,41,3+3i,41+41i,41+41i,3+3i,2
3,42,3+3i,42+42i,42+42i,3+3i,1
3,43,3+3i,43+43i,43+43i,3+3i,2
3,44,3+3i,44+44i,44+44i,3+3i,2
3,45,3+3i,45+45i,45+45i,3+3i,1
3,46,3+3i,46+46i,46+46i,3+3i,2
3,47,3+3i,47+47i,47+47i,3+3i,2
3,48,3+3i,48+48i,48+48i,3+3i,1
3,49,3+3i,49+49i,49+49i,3+3i,2
3,50,3+3i,50+50i,50+50i,3+3i,2
3,51,3+3i,51+51i,51+51i,3+3i,1
3,52,3+3i,52+52i,52+52i,3+3i,2
3,53,3+3i,53+53i,53+53i,3+3i,2
3,54,3+3i,54+54i,54+54i,3+3i,1
3,55,3+3i,55+55i,55+55i,3+3i,2
3,56,3+3i,56+56i,56+56i,3+3i,2
3,57,3+3i,57+57i,57+57i,3+3i,1
3,58,3+3i,58+58i,58+58i,3+3i,2
3,59,3+3i,59+59i,59+59i,3+3i,2
3,60,3+3i,60+60i,60+60i,3+3i,1
3,61,3+3i,61+61i,61+61i,3+3i,2
3,62,3+3i,62+62i,62+62i,3+3i,2
3,63,3+3i,63+63i,63+63i,3+3i,1
3,64,3+3i,64+64i,64+64i,3+3i,2
3,65,3+3i,65+65i,65+65i,3+3i,2
3,66,3+3i,66+66i,66+66i,3+3i,1
3,67,3+3i,67+67i,67+67i,3+3i,2
3,68,3+3i,68+68i,68+68i,3+3i,2
3,69,3+3i,69+69i,69+69i,3+3i,1
3,70,3+3i,70+70i,70+70i,3+3i,2
3,71,3+3i,71+71i,71+71i,3+3i,2
3,72,3+3i,72+72i,72+72i,3+3i,1
3,73,3+3i,73+73i,73+73i,3+3i,2
3,74,3+3i,74+74i,74+74i,3+3i,2
3,75,3+3i,75+75i,75+75i,3+3i,1
3,76,3+3i,76+76i,76+76i,3+3i,2
3,77,3+3i,77+77i,77+77i,3+3i,2
3,78,3+3i,78+78i,78+78i,3+3i,1
3,79,3+3i,79+79i,79+79i,3+3i,2
3,80,3+3i,80+80i,80+80i,3+3i,2
3,81,3+3i,81+81i,81+81i,3+3i,1
3,82,3+3i,82+82i,82+82i,3+3i,2
3,83,3+3i,83+83i,83+83i,3+3i,2
3,84,3+3i,84+84i,84+84i,3+3i,1
3,85,3+3i,85+85i,85+85i,3+3i,2
3,86,3+3i,86+86i,86+86i,3+3i,2
3,87,3+3i,87+87i,87+87i,3+3i,1
3,88,3+3i,88+88i,88+88i,3+3i,2
3,89,3+3i,89+89i,89+89i,3+3i,2
3,90,3+3i,90+90i,90+90i,3+3i,1
3,91,3+3i,91+91i,91+91i,3+3i,2
3,92,3+3i,92+92i,92+92i,3+3i,2
3,93,3+3i,93+93i,93+93i,3+3i,1
3,94,3+3i,94+94i,94+94i,3+3i,2
3,95,3+3i,95+95i,95+95i,3+3i,2
3,96,3+3i,96+96i,96+96i,3+3i,1
3,97,3+3i,97+97i,97+97i,3+3i,2
3,98,3+3i,98+98i,98+98i,3+3i,2
3,99,3+3i,99+99i,99+99i,3+3i,1
3,100,3+3i,100+100i,100+100i,3+3i,2
4,1,4+4i,1+1i,4+4i,1+1i,1
4,2,4+4i,2+2i,4+4i,2+2i,1
4,3,4+4i,3+3i,4+4i,3+3i,2
4,4,4+4i,4+4i,4+4i,4+4i,1
4,5,4+4i,5+5i,5+5i,4+4i,2
4,6,4+4i,6+6i,6+6i,4+4i,2
4,7,4+4i,7+7i,7+7i,4+4i,2
4,8,4+4i,8+8i,8+8i,4+4i,1
4,9,4+4i,9+9i,9+9i,4+4i,2
4,10,4+4i,10+10i,10+10i,4+4i,2
4,11,4+4i,11+11i,11+11i,4+4i,2
4,12,4+4i,12+12i,12+12i,4+4i,1
4,13,4+4i,13+13i,13+13i,4+4i,2
4,14,4+4i,14+14i,14+14i,4+4i,2
4,15,4+4i,15+15i,15+15i,4+4i,2
4,16,4+4i,16+16i,16+16i,4+4i,1
4,17,4+4i,17+17i,17+17i,4+4i,2
4,18,4+4i,18+18i,18+18i,4+4i,2
4,19,4+4i,19+19i,19+19i,4+4i,2
4,20,4+4i,20+20i,20+20i,4+4i,1
4,21,4+4i,21+21i,21+21i,4+4i,2
4,22,4+4i,22+22i,22+22i,4+4i,2
4,23,4+4i,23+23i,23+23i,4+4i,2
4,24,4+4i,24+24i,24+24i,4+4i,1
4,25,4+4i,25+25i,25+25i,4+4i,2
4,26,4+4i,26+26i,26+26i,4+4i,2
4,27,4+4i,27+27i,27+27i,4+4i,2
4,28,4+4i,28+28i,28+28i,4+4i,1
4,29,4+4i,29+29i,29+29i,4+4i,2
4,30,4+4i,30+30i,30+30i,4+4i,2
4,31,4+4i,31+31i,31+31i,4+4i,2
4,32,4+4i,32+32i,32+32i,4+4i,1
4,33,4+4i,33+33i,33+33i,4+4i,2
4,34,4+4i,34+34i,34+34i,4+4i,2
4,35,4+4i,35+35i,35+35i,4+4i,2
4,36,4+4i,36+36i,36+36i,4+4i,1
4,37,4+4i,37+37i,37+37i,4+4i,2
4,38,4+4i,38+38i,38+38i,4+4i,2
4,39,4+4i,39+39i,39+39i,4+4i,2
4,40,4+4i,40+40i,40+40i,4+4i,1
4,41,4+4i,41+41i,41+41i,4+4i,2
4,42,4+4i,42+42i,42+42i,4+4i,2
4,43,4+4i,43+43i,43+43i,4+4i,2
4,44,4+4i,44+44i,44+44i,4+4i,1
4,45,4+4i,45+45i,45+45i,4+4i,2
4,46,4+4i,46+46i,46+46i,4+4i,2
4,47,4+4i,47+47i,47+47i,4+4i,2
4,48,4+4i,48+48i,48+48i,4+4i,1
4,49,4+4i,49+49i,49+49i,4+4i,2
4,50,4+4i,50+50i,50+50i,4+4i,2
4,51,4+4i,51+51i,51+51i,4+4i,2
4,52,4+4i,52+52i,52+52i,4+4i,1
4,53,4+4i,53+53i,53+53i,4+4i,2
4,54,4+4i,54+54i,54+54i,4+4i,2
4,55,4+4i,55+55i,55+55i,4+4i,2
4,56,4+4i,56+56i,56+56i,4+4i,1
4,57,4+4i,57+57i,57+57i,4+4i,2
4,58,4+4i,58+58i,58+58i,4+4i,2
4,59,4+4i,59+59i,59+59i,4+4i,2
4,60,4+4i,60+60i,60+60i,4+4i,1
4,61,4+4i,61+61i,61+61i,4+4i,2
4,62,4+4i,62+62i,62+62i,4+4i,2
4,63,4+4i,63+63i,63+63i,4+4i,2
4,64,4+4i,64+64i,64+64i,4+4i,1
4,65,4+4i,65+65i,65+65i,4+4i,2
4,66,4+4i,66+66i,66+66i,4+4i,2
4,67,4+4i,67+67i,67+67i,4+4i,2
4,68,4+4i,68+68i,68+68i,4+4i,1
4,69,4+4i,69+69i,69+69i,4+4i,2
4,70,4+4i,70+70i,70+70i,4+4i,2
4,71,4+4i,71+71i,71+71i,4+4i,2
4,72,4+4i,72+72i,72+72i,4+4i,1
4,73,4+4i,73+73i,73+73i,4+4i,2
4,74,4+4i,74+74i,74+74i,4+4i,2
4,75,4+4i,75+75i,75+75i,4+4i,2
4,76,4+4i,76+76i,76+76i,4+4i,1
4,77,4+4i,77+77i,77+77i,4+4i,2
4,78,4+4i,78+78i,78+78i,4+4i,2
4,79,4+4i,79+79i,79+79i,4+4i,2
4,80,4+4i,80+80i,80+80i,4+4i,1
4,81,4+4i,81+81i,81+81i,4+4i,2
4,82,4+4i,82+82i,82+82i,4+4i,2
4,83,4+4i,83+83i,83+83i,4+4i,2
4,84,4+4i,84+84i,84+84i,4+4i,1
4,85,4+4i,85+85i,85+85i,4+4i,2
4,86,4+4i,86+86i,86+86i,4+4i,2
4,87,4+4i,87+87i,87+87i,4+4i,2
4,88,4+4i,88+88i,88+88i,4+4i,1
4,89,4+4i,89+89i,89+89i,4+4i,2
4,90,4+4i,90+90i,90+90i,4+4i,2
4,91,4+4i,91+91i,91+91i,4+4i,2
4,92,4+4i,92+92i,92+92i,4+4i,1
4,93,4+4i,93+93i,93+93i,4+4i,2
4,94,4+4i,94+94i,94+94i,4+4i,2
4,95,4+4i,95+95i,95+95i,4+4i,2
4,96,4+4i,96+96i,96+96i,4+4i,1
4,97,4+4i,97+97i,97+97i,4+4i,2
4,98,4+4i,98+98i,98+98i,4+4i,2
4,99,4+4i,99+99i,99+99i,4+4i,2
4,100,4+4i,100+100i,100+100i,4+4i,1
5,1,5+5i,1+1i,5+5i,1+1i,1
5,2,5+5i,2+2i,5+5i,2+2i,2
5,3,5+5i,3+3i,5+5i,3+3i,2
5,4,5+5i,4+4i,5+5i,4+4i,2
5,5,5+5i,5+5i,5+5i,5+5i,1
5,6,5+5i,6+6i,6+6i,5+5i,2
5,7,5+5i,7+7i,7+7i,5+5i,3
5,8,5+5i,8+8i,8+8i,5+5i,3
5,9,5+5i,9+9i,9+9i,5+5i,2
5,10,5+5i,10+10i,10+10i,5+5i,1
5,11,5+5i,11+11i,11+11i,5+5i,2
5,12,5+5i,12+12i,12+12i,5+5i,3
5,13,5+5i,13+13i,13+13i,5+5i,3
5,14,5+5i,14+14i,14+14i,5+5i,2
5,15,5+5i,15+15i,15+15i,5+5i,1
5,16,5+5i,16+16i,16+16i,5+5i,2
5,17,5+5i,17+17i,17+17i,5+5i,3
5,18,5+5i,18+18i,18+18i,5+5i,3
5,19,5+5i,19+19i,19+19i,5+5i,2
5,20,5+5i,20+20i,20+20i,5+5i,1
5,21,5+5i,21+21i,21+21i,5+5i,2
5,22,5+5i,22+22i,22+22i,5+5i,3
5,23,5+5i,23+23i,23+23i,5+5i,3
5,24,5+5i,24+24i,24+24i,5+5i,2
5,25,5+5i,25+25i,25+25i,5+5i,1
5,26,5+5i,26+26i,26+26i,5+5i,2
5,27,5+5i,27+27i,27+27i,5+5i,3
5,28,5+5i,28+28i,28+28i,5+5i,3
5,29,5+5i,29+29i,29+29i,5+5i,2
5,30,5+5i,30+30i,30+30i,5+5i,1
5,31,5+5i,31+31i,31+31i,5+5i,2
5,32,5+5i,32+32i,32+32i,5+5i,3
5,33,5+5i,33+33i,33+33i,5+5i,3
5,34,5+5i,34+34i,34+34i,5+5i,2
5,35,5+5i,35+35i,35+35i,5+5i,1
5,36,5+5i,36+36i,36+36i,5+5i,2
5,37,5+5i,37+37i,37+37i,5+5i,3
5,38,5+5i,38+38i,38+38i,5+5i,3
5,39,5+5i,39+39i,39+39i,5+5i,2
5,40,5+5i,40+40i,40+40i,5+5i,1
5,41,5+5i,41+41i,41+41i,5+5i,2
5,42,5+5i,42+42i,42+42i,5+5i,3
5,43,5+5i,43+43i,43+43i,5+5i,3
5,44,5+5i,44+44i,44+44i,5+5i,2
5,45,5+5i,45+45i,45+45i,5+5i,1
5,46,5+5i,46+46i,46+46i,5+5i,2
5,47,5+5i,47+47i,47+47i,5+5i,3
5,48,5+5i,48+48i,48+48i,5+5i,3
5,49,5+5i,49+49i,49+49i,5+5i,2
5,50,5+5i,50+50i,50+50i,5+5i,1
5,51,5+5i,51+51i,51+51i,5+5i,2
5,52,5+5i,52+52i,52+52i,5+5i,3
5,53,5+5i,53+53i,53+53i,5+5i,3
5,54,5+5i,54+54i,54+54i,5+5i,2
5,55,5+5i,55+55i,55+55i,5+5i,1
5,56,5+5i,56+56i,56+56i,5+5i,2
5,57,5+5i,57+57i,57+57i,5+5i,3
5,58,5+5i,58+58i,58+58i,5+5i,3
5,59,5+5i,59+59i,59+59i,5+5i,2
5,60,5+5i,60+60i,60+60i,5+5i,1
5,61,5+5i,61+61i,61+61i,5+5i,2
5,62,5+5i,62+62i,62+62i,5+5i,3
5,63,5+5i,63+63i,63+63i,5+5i,3
5,64,5+5i,64+64i,64+64i,5+5i,2
5,65,5+5i,65+65i,65+65i,5+5i,1
5,66,5+5i,66+66i,66+66i,5+5i,2
5,67,5+5i,67+67i,67+67i,5+5i,3
5,68,5+5i,68+68i,68+68i,5+5i,3
5,69,5+5i,69+69i,69+69i,5+5i,2
5,70,5+5i,70+70i,70+70i,5+5i,1
5,71,5+5i,71+71i,71+71i,5+5i,2
5,72,5+5i,72+72i,72+72i,5+5i,3
5,73,5+5i,73+73i,73+73i,5+5i,3
5,74,5+5i,74+74i,74+74i,5+5i,2
5,75,5+5i,75+75i,75+75i,5+5i,1
5,76,5+5i,76+76i,76+76i,5+5i,2
5,77,5+5i,77+77i,77+77i,5+5i,3
5,78,5+5i,78+78i,78+78i,5+5i,3
5,79,5+5i,79+79i,79+79i,5+5i,2
5,80,5+5i,80+80i,80+80i,5+5i,1
5,81,5+5i,81+81i,81+81i,5+5i,2
5,82,5+5i,82+82i,82+82i,5+5i,3
5,83,5+5i,83+83i,83+83i,5+5i,3
5,84,5+5i,84+84i,84+84i,5+5i,2
5,85,5+5i,85+85i,85+85i,5+5i,1
5,86,5+5i,86+86i,86+86i,5+5i,2
5,87,5+5i,87+87i,87+87i,5+5i,3
5,88,5+5i,88+88i,88+88i,5+5i,3
5,89,5+5i,89+89i,89+89i,5+5i,2
5,90,5+5i,90+90i,90+90i,5+5i,1
5,91,5+5i,91+91i,91+91i,5+5i,2
5,92,5+5i,92+92i,92+92i,5+5i,3
5,93,5+5i,93+93i,93+93i,5+5i,3
5,94,5+5i,94+94i,94+94i,5+5i,2
5,95,5+5i,95+95i,95+95i,5+5i,1
5,96,5+5i,96+96i,96+96i,5+5i,2
5,97,5+5i,97+97i,97+97i,5+5i,3
5,98,5+5i,98+98i,98+98i,5+5i,3
5,99,5+5i,99+99i,99+99i,5+5i,2
5,100,5+5i,100+100i,100+100i,5+5i,1
6,1,6+6i,1+1i,6+6i,1+1i,1
6,2,6+6i,2+2i,6+6i,2+2i,1
6,3,6+6i,3+3i,6+6i,3+3i,1
6,4,6+6i,4+4i,6+6i,4+4i,2
6,5,6+6i,5+5i,6+6i,5+5i,2
6,6,6+6i,6+6i,6+6i,6+6i,1
6,7,6+6i,7+7i,7+7i,6+6i,2
6,8,6+6i,8+8i,8+8i,6+6i,2
6,9,6+6i,9+9i,9+9i,6+6i,2
6,10,6+6i,10+10i,10+10i,6+6i,2
6,11,6+6i,11+11i,11+11i,6+6i,2
6,12,6+6i,12+12i,12+12i,6+6i,1
6,13,6+6i,13+13i,13+13i,6+6i,2
6,14,6+6i,14+14i,14+14i,6+6i,2
6,15,6+6i,15+15i,15+15i,6+6i,2
6,16,6+6i,16+16i,16+16i,6+6i,2
6,17,6+6i,17+17i,17+17i,6+6i,2
6,18,6+6i,18+18i,18+18i,6+6i,1
6,19,6+6i,19+19i,19+19i,6+6i,2
6,20,6+6i,20+20i,20+20i,6+6i,2
6,21,6+6i,21+21i,21+21i,6+6i,2
6,22,6+6i,22+22i,22+22i,6+6i,2
6,23,6+6i,23+23i,23+23i,6+6i,2
6,24,6+6i,24+24i,24+24i,6+6i,1
6,25,6+6i,25+25i,25+25i,6+6i,2
6,26,6+6i,26+26i,26+26i,6+6i,2
6,27,6+6i,27+27i,27+27i,6+6i,2
6,28,6+6i,28+28i,28+28i,6+6i,2
6,29,6+6i,29+29i,29+29i,6+6i,2
6,30,6+6i,30+30i,30+30i,6+6i,1
6,31,6+6i,31+31i,31+31i,6+6i,2
6,32,6+6i,32+32i,32+32i,6+6i,2
6,33,6+6i,33+33i,33+33i,6+6i,2
6,34,6+6i,34+34i,34+34i,6+6i,2
6,35,6+6i,35+35i,35+35i,6+6i,2
6,36,6+6i,36+36i,36+36i,6+6i,1
6,37,6+6i,37+37i,37+37i,6+6i,2
6,38,6+6i,38+38i,38+38i,6+6i,2
